SourceType,SourceID,Shielding,PhotonEnergy,CountRate
131I,3,1,141,1.11E-02
131I,3,1,143,1.11E-02
131I,3,1,145,1.11E-02
131I,3,1,147,1.12E-02
131I,3,1,149,1.12E-02
131I,3,1,151,1.13E-02
131I,3,1,153,1.14E-02
131I,3,1,155,1.15E-02
131I,3,1,157,1.16E-02
131I,3,1,159,1.18E-02
131I,3,1,161,1.19E-02
131I,3,1,163,1.21E-02
131I,3,1,165,1.23E-02
131I,3,1,167,1.25E-02
131I,3,1,169,1.27E-02
131I,3,1,171,1.29E-02
131I,3,1,173,1.31E-02
131I,3,1,175,1.33E-02
131I,3,1,177,1.35E-02
131I,3,1,179,1.37E-02
131I,3,1,181,1.39E-02
131I,3,1,183,1.41E-02
131I,3,1,185,1.43E-02
131I,3,1,187,1.45E-02
131I,3,1,189,1.46E-02
131I,3,1,191,1.48E-02
131I,3,1,193,1.49E-02
131I,3,1,195,1.50E-02
131I,3,1,197,1.50E-02
131I,3,1,199,1.50E-02
131I,3,1,201,1.49E-02
131I,3,1,203,1.48E-02
131I,3,1,205,1.46E-02
131I,3,1,207,1.42E-02
131I,3,1,209,1.39E-02
131I,3,1,211,1.34E-02
131I,3,1,213,1.29E-02
131I,3,1,215,1.24E-02
131I,3,1,217,1.19E-02
131I,3,1,219,1.14E-02
131I,3,1,221,1.10E-02
131I,3,1,223,1.06E-02
131I,3,1,225,1.02E-02
131I,3,1,227,9.95E-03
131I,3,1,229,9.74E-03
131I,3,1,231,9.59E-03
131I,3,1,233,9.51E-03
131I,3,1,235,9.47E-03
131I,3,1,237,9.47E-03
131I,3,1,239,9.52E-03
131I,3,1,241,9.60E-03
131I,3,1,243,9.70E-03
131I,3,1,245,9.84E-03
131I,3,1,247,1.00E-02
131I,3,1,249,1.02E-02
131I,3,1,251,1.04E-02
131I,3,1,253,1.07E-02
131I,3,1,255,1.09E-02
131I,3,1,257,1.12E-02
131I,3,1,259,1.16E-02
131I,3,1,261,1.20E-02
131I,3,1,263,1.25E-02
131I,3,1,265,1.30E-02
131I,3,1,267,1.36E-02
131I,3,1,269,1.42E-02
131I,3,1,271,1.49E-02
131I,3,1,273,1.56E-02
131I,3,1,275,1.63E-02
131I,3,1,277,1.71E-02
131I,3,1,279,1.77E-02
131I,3,1,281,1.84E-02
131I,3,1,283,1.90E-02
131I,3,1,285,1.95E-02
131I,3,1,287,1.99E-02
131I,3,1,289,2.02E-02
131I,3,1,291,2.05E-02
131I,3,1,293,2.07E-02
131I,3,1,295,2.09E-02
131I,3,1,297,2.11E-02
131I,3,1,299,2.14E-02
131I,3,1,301,2.17E-02
131I,3,1,303,2.21E-02
131I,3,1,305,2.25E-02
131I,3,1,307,2.30E-02
131I,3,1,309,2.37E-02
131I,3,1,311,2.44E-02
131I,3,1,313,2.52E-02
131I,3,1,315,2.61E-02
131I,3,1,317,2.71E-02
131I,3,1,319,2.83E-02
131I,3,1,321,2.97E-02
131I,3,1,323,3.13E-02
131I,3,1,325,3.34E-02
131I,3,1,327,3.60E-02
131I,3,1,329,3.92E-02
131I,3,1,331,4.34E-02
131I,3,1,333,4.86E-02
131I,3,1,335,5.52E-02
131I,3,1,337,6.34E-02
131I,3,1,339,7.33E-02
131I,3,1,341,8.51E-02
131I,3,1,343,9.89E-02
131I,3,1,345,1.14E-01
131I,3,1,347,1.32E-01
131I,3,1,349,1.50E-01
131I,3,1,351,1.69E-01
131I,3,1,353,1.88E-01
131I,3,1,355,2.05E-01
131I,3,1,357,2.21E-01
131I,3,1,359,2.34E-01
131I,3,1,361,2.43E-01
131I,3,1,363,2.48E-01
131I,3,1,365,2.49E-01
131I,3,1,367,2.44E-01
131I,3,1,369,2.36E-01
131I,3,1,371,2.23E-01
131I,3,1,373,2.07E-01
131I,3,1,375,1.88E-01
131I,3,1,377,1.68E-01
131I,3,1,379,1.47E-01
131I,3,1,381,1.27E-01
131I,3,1,383,1.07E-01
131I,3,1,385,8.89E-02
131I,3,1,387,7.27E-02
131I,3,1,389,5.86E-02
131I,3,1,391,4.68E-02
131I,3,1,393,3.70E-02
131I,3,1,395,2.92E-02
131I,3,1,397,2.31E-02
131I,3,1,399,1.85E-02
131I,3,1,401,1.51E-02
131I,3,1,403,1.26E-02
131I,3,1,405,1.09E-02
131I,3,1,407,9.70E-03
131I,3,1,409,8.91E-03
131I,3,1,411,8.42E-03
131I,3,1,413,8.10E-03
131I,3,1,415,7.91E-03
131I,3,1,417,7.83E-03
131I,3,1,419,7.77E-03
131I,3,1,421,7.77E-03
131I,3,1,423,7.76E-03
131I,3,1,425,7.78E-03
131I,3,1,427,7.77E-03
131I,3,1,429,7.77E-03
131I,3,1,431,7.78E-03
131I,3,1,433,7.77E-03
131I,3,1,435,7.75E-03
131I,3,1,437,7.73E-03
131I,3,1,439,7.69E-03
131I,3,1,441,7.64E-03
131I,3,1,443,7.58E-03
131I,3,1,445,7.51E-03
131I,3,1,447,7.43E-03
131I,3,1,449,7.34E-03
131I,3,1,451,7.24E-03
131I,3,1,453,7.15E-03
131I,3,1,455,7.05E-03
131I,3,1,457,6.95E-03
131I,3,1,459,6.85E-03
131I,3,1,461,6.76E-03
131I,3,1,463,6.68E-03
131I,3,1,465,6.62E-03
131I,3,1,467,6.57E-03
131I,3,1,469,6.53E-03
131I,3,1,471,6.52E-03
131I,3,1,473,6.52E-03
131I,3,1,475,6.55E-03
131I,3,1,477,6.59E-03
131I,3,1,479,6.66E-03
131I,3,1,481,6.74E-03
131I,3,1,483,6.83E-03
131I,3,1,485,6.94E-03
131I,3,1,487,7.05E-03
131I,3,1,489,7.16E-03
131I,3,1,491,7.28E-03
131I,3,1,493,7.38E-03
131I,3,1,495,7.47E-03
131I,3,1,497,7.54E-03
131I,3,1,499,7.59E-03
131I,3,1,501,7.62E-03
131I,3,1,503,7.62E-03
131I,3,1,505,7.59E-03
131I,3,1,507,7.54E-03
131I,3,1,509,7.46E-03
131I,3,1,511,7.36E-03
131I,3,1,513,7.23E-03
131I,3,1,515,7.09E-03
131I,3,1,517,6.94E-03
131I,3,1,519,6.78E-03
131I,3,1,521,6.62E-03
131I,3,1,523,6.45E-03
131I,3,1,525,6.29E-03
131I,3,1,527,6.14E-03
131I,3,1,529,5.99E-03
131I,3,1,531,5.85E-03
131I,3,1,533,5.73E-03
131I,3,1,535,5.61E-03
131I,3,1,537,5.51E-03
131I,3,1,539,5.41E-03
131I,3,1,541,5.33E-03
131I,3,1,543,5.26E-03
131I,3,1,545,5.20E-03
131I,3,1,547,5.15E-03
131I,3,1,549,5.09E-03
131I,3,1,551,5.06E-03
131I,3,1,553,5.03E-03
131I,3,1,555,5.00E-03
131I,3,1,557,4.99E-03
131I,3,1,559,4.98E-03
131I,3,1,561,4.98E-03
131I,3,1,563,4.99E-03
131I,3,1,565,5.00E-03
131I,3,1,567,5.05E-03
131I,3,1,569,5.10E-03
131I,3,1,571,5.17E-03
131I,3,1,573,5.28E-03
131I,3,1,575,5.40E-03
131I,3,1,577,5.58E-03
131I,3,1,579,5.80E-03
131I,3,1,581,6.07E-03
131I,3,1,583,6.43E-03
131I,3,1,585,6.86E-03
131I,3,1,587,7.37E-03
131I,3,1,589,8.02E-03
131I,3,1,591,8.78E-03
131I,3,1,593,9.69E-03
131I,3,1,595,1.08E-02
131I,3,1,597,1.20E-02
131I,3,1,599,1.34E-02
131I,3,1,601,1.50E-02
131I,3,1,603,1.68E-02
131I,3,1,605,1.88E-02
131I,3,1,607,2.10E-02
131I,3,1,609,2.33E-02
131I,3,1,611,2.58E-02
131I,3,1,613,2.84E-02
131I,3,1,615,3.10E-02
131I,3,1,617,3.37E-02
131I,3,1,619,3.64E-02
131I,3,1,621,3.90E-02
131I,3,1,623,4.15E-02
131I,3,1,625,4.37E-02
131I,3,1,627,4.57E-02
131I,3,1,629,4.74E-02
131I,3,1,631,4.88E-02
131I,3,1,633,4.98E-02
131I,3,1,635,5.03E-02
131I,3,1,637,5.04E-02
131I,3,1,639,5.00E-02
131I,3,1,641,4.92E-02
131I,3,1,643,4.80E-02
131I,3,1,645,4.64E-02
131I,3,1,647,4.45E-02
131I,3,1,649,4.22E-02
131I,3,1,651,3.97E-02
131I,3,1,653,3.71E-02
131I,3,1,655,3.43E-02
131I,3,1,657,3.14E-02
131I,3,1,659,2.86E-02
131I,3,1,661,2.58E-02
131I,3,1,663,2.31E-02
131I,3,1,665,2.05E-02
131I,3,1,667,1.81E-02
131I,3,1,669,1.60E-02
131I,3,1,671,1.40E-02
131I,3,1,673,1.23E-02
131I,3,1,675,1.08E-02
131I,3,1,677,9.53E-03
131I,3,1,679,8.50E-03
131I,3,1,681,7.68E-03
131I,3,1,683,7.07E-03
131I,3,1,685,6.65E-03
131I,3,1,687,6.39E-03
131I,3,1,689,6.30E-03
131I,3,1,691,6.34E-03
131I,3,1,693,6.49E-03
131I,3,1,695,6.75E-03
131I,3,1,697,7.09E-03
131I,3,1,699,7.49E-03
131I,3,1,701,7.93E-03
131I,3,1,703,8.40E-03
131I,3,1,705,8.89E-03
131I,3,1,707,9.37E-03
131I,3,1,709,9.83E-03
131I,3,1,711,1.02E-02
131I,3,1,713,1.06E-02
131I,3,1,715,1.09E-02
131I,3,1,717,1.12E-02
131I,3,1,719,1.14E-02
131I,3,1,721,1.15E-02
131I,3,1,723,1.15E-02
131I,3,1,725,1.14E-02
131I,3,1,727,1.12E-02
131I,3,1,729,1.10E-02
131I,3,1,731,1.07E-02
131I,3,1,733,1.03E-02
131I,3,1,735,9.80E-03
131I,3,1,737,9.30E-03
131I,3,1,739,8.74E-03
131I,3,1,741,8.16E-03
131I,3,1,743,7.56E-03
131I,3,1,745,6.94E-03
131I,3,1,747,6.33E-03
131I,3,1,749,5.72E-03
131I,3,1,751,5.14E-03
131I,3,1,753,4.57E-03
131I,3,1,755,4.04E-03
131I,3,1,757,3.54E-03
131I,3,1,759,3.08E-03
131I,3,1,761,2.65E-03
131I,3,1,763,2.27E-03
131I,3,1,765,1.92E-03
131I,3,1,767,1.62E-03
131I,3,1,769,1.36E-03
131I,3,1,771,1.12E-03
131I,3,1,773,9.25E-04
131I,3,1,775,7.53E-04
131I,3,1,777,6.09E-04
131I,3,1,779,4.90E-04
131I,3,1,781,3.91E-04
131I,3,1,783,3.08E-04
131I,3,1,785,2.41E-04
131I,3,1,787,1.87E-04
131I,3,1,789,1.47E-04
131I,3,1,791,1.11E-04
131I,3,1,793,8.35E-05
131I,3,1,795,6.20E-05
131I,3,1,797,4.95E-05
131I,3,1,799,3.44E-05
131I,3,1,801,2.47E-05
131I,3,1,803,1.94E-05
131I,3,1,805,1.44E-05
131I,3,1,807,1.05E-05
131I,3,1,809,6.24E-06
131I,3,1,811,4.43E-06
131I,3,1,813,4.91E-06
131I,3,1,815,1.37E-08
131I,3,1,817,3.11E-06
131I,3,1,819,7.73E-09
131I,3,1,821,3.10E-06
131I,3,1,823,0.00E+00
131I,3,1,825,0.00E+00
131I,3,1,827,0.00E+00
131I,3,1,829,0.00E+00
131I,3,1,831,0.00E+00
131I,3,1,833,0.00E+00
131I,3,1,835,0.00E+00
131I,3,1,837,0.00E+00
131I,3,1,839,0.00E+00
131I,3,1,841,0.00E+00
131I,3,1,843,0.00E+00
131I,3,1,845,0.00E+00
131I,3,1,847,0.00E+00
131I,3,1,849,0.00E+00
131I,3,1,851,0.00E+00
131I,3,1,853,0.00E+00
131I,3,1,855,0.00E+00
131I,3,1,857,0.00E+00
131I,3,1,859,0.00E+00
131I,3,1,861,0.00E+00
131I,3,1,863,0.00E+00
131I,3,1,865,0.00E+00
131I,3,1,867,0.00E+00
131I,3,1,869,0.00E+00
131I,3,1,871,0.00E+00
131I,3,1,873,0.00E+00
131I,3,1,875,0.00E+00
131I,3,1,877,0.00E+00
131I,3,1,879,0.00E+00
131I,3,1,881,0.00E+00
131I,3,1,883,0.00E+00
131I,3,1,885,0.00E+00
131I,3,1,887,0.00E+00
131I,3,1,889,0.00E+00
131I,3,1,891,0.00E+00
131I,3,1,893,0.00E+00
131I,3,1,895,0.00E+00
131I,3,1,897,0.00E+00
131I,3,1,899,0.00E+00
131I,3,1,901,0.00E+00
131I,3,1,903,0.00E+00
131I,3,1,905,0.00E+00
131I,3,1,907,0.00E+00
131I,3,1,909,0.00E+00
131I,3,1,911,0.00E+00
131I,3,1,913,0.00E+00
131I,3,1,915,0.00E+00
131I,3,1,917,0.00E+00
131I,3,1,919,0.00E+00
131I,3,1,921,0.00E+00
131I,3,1,923,0.00E+00
131I,3,1,925,0.00E+00
131I,3,1,927,0.00E+00
131I,3,1,929,0.00E+00
131I,3,1,931,0.00E+00
131I,3,1,933,0.00E+00
131I,3,1,935,0.00E+00
131I,3,1,937,0.00E+00
131I,3,1,939,0.00E+00
131I,3,1,941,0.00E+00
131I,3,1,943,0.00E+00
131I,3,1,945,0.00E+00
131I,3,1,947,0.00E+00
131I,3,1,949,0.00E+00
131I,3,1,951,0.00E+00
131I,3,1,953,0.00E+00
131I,3,1,955,0.00E+00
131I,3,1,957,0.00E+00
131I,3,1,959,0.00E+00
131I,3,1,961,0.00E+00
131I,3,1,963,0.00E+00
131I,3,1,965,0.00E+00
131I,3,1,967,0.00E+00
131I,3,1,969,0.00E+00
131I,3,1,971,0.00E+00
131I,3,1,973,0.00E+00
131I,3,1,975,0.00E+00
131I,3,1,977,0.00E+00
131I,3,1,979,0.00E+00
131I,3,1,981,0.00E+00
131I,3,1,983,0.00E+00
131I,3,1,985,0.00E+00
131I,3,1,987,0.00E+00
131I,3,1,989,0.00E+00
131I,3,1,991,0.00E+00
131I,3,1,993,0.00E+00
131I,3,1,995,0.00E+00
131I,3,1,997,0.00E+00
131I,3,1,999,0.00E+00
131I,3,1,1001,0.00E+00
131I,3,1,1003,0.00E+00
131I,3,1,1005,0.00E+00
131I,3,1,1007,0.00E+00
131I,3,1,1009,0.00E+00
131I,3,1,1011,0.00E+00
131I,3,1,1013,0.00E+00
131I,3,1,1015,0.00E+00
131I,3,1,1017,0.00E+00
131I,3,1,1019,0.00E+00
131I,3,1,1021,0.00E+00
131I,3,1,1023,0.00E+00
131I,3,1,1025,0.00E+00
131I,3,1,1027,0.00E+00
131I,3,1,1029,0.00E+00
131I,3,1,1031,0.00E+00
131I,3,1,1033,0.00E+00
131I,3,1,1035,0.00E+00
131I,3,1,1037,0.00E+00
131I,3,1,1039,0.00E+00
131I,3,1,1041,0.00E+00
131I,3,1,1043,0.00E+00
131I,3,1,1045,0.00E+00
131I,3,1,1047,0.00E+00
131I,3,1,1049,0.00E+00
131I,3,1,1051,0.00E+00
131I,3,1,1053,0.00E+00
131I,3,1,1055,0.00E+00
131I,3,1,1057,0.00E+00
131I,3,1,1059,0.00E+00
131I,3,1,1061,0.00E+00
131I,3,1,1063,0.00E+00
131I,3,1,1065,0.00E+00
131I,3,1,1067,0.00E+00
131I,3,1,1069,0.00E+00
131I,3,1,1071,0.00E+00
131I,3,1,1073,0.00E+00
131I,3,1,1075,0.00E+00
131I,3,1,1077,0.00E+00
131I,3,1,1079,0.00E+00
131I,3,1,1081,0.00E+00
131I,3,1,1083,0.00E+00
131I,3,1,1085,0.00E+00
131I,3,1,1087,0.00E+00
131I,3,1,1089,0.00E+00
131I,3,1,1091,0.00E+00
131I,3,1,1093,0.00E+00
131I,3,1,1095,0.00E+00
131I,3,1,1097,0.00E+00
131I,3,1,1099,0.00E+00
131I,3,1,1101,0.00E+00
131I,3,1,1103,0.00E+00
131I,3,1,1105,0.00E+00
131I,3,1,1107,0.00E+00
131I,3,1,1109,0.00E+00
131I,3,1,1111,0.00E+00
131I,3,1,1113,0.00E+00
131I,3,1,1115,0.00E+00
131I,3,1,1117,0.00E+00
131I,3,1,1119,0.00E+00
131I,3,1,1121,0.00E+00
131I,3,1,1123,0.00E+00
131I,3,1,1125,0.00E+00
131I,3,1,1127,0.00E+00
131I,3,1,1129,0.00E+00
131I,3,1,1131,0.00E+00
131I,3,1,1133,0.00E+00
131I,3,1,1135,0.00E+00
131I,3,1,1137,0.00E+00
131I,3,1,1139,0.00E+00
131I,3,1,1141,0.00E+00
131I,3,1,1143,0.00E+00
131I,3,1,1145,0.00E+00
131I,3,1,1147,0.00E+00
131I,3,1,1149,0.00E+00
131I,3,1,1151,0.00E+00
131I,3,1,1153,0.00E+00
131I,3,1,1155,0.00E+00
131I,3,1,1157,0.00E+00
131I,3,1,1159,0.00E+00
131I,3,1,1161,0.00E+00
131I,3,1,1163,0.00E+00
131I,3,1,1165,0.00E+00
131I,3,1,1167,0.00E+00
131I,3,1,1169,0.00E+00
131I,3,1,1171,0.00E+00
131I,3,1,1173,0.00E+00
131I,3,1,1175,0.00E+00
131I,3,1,1177,0.00E+00
131I,3,1,1179,0.00E+00
131I,3,1,1181,0.00E+00
131I,3,1,1183,0.00E+00
131I,3,1,1185,0.00E+00
131I,3,1,1187,0.00E+00
131I,3,1,1189,0.00E+00
131I,3,1,1191,0.00E+00
131I,3,1,1193,0.00E+00
131I,3,1,1195,0.00E+00
131I,3,1,1197,0.00E+00
131I,3,1,1199,0.00E+00
131I,3,1,1201,0.00E+00
131I,3,1,1203,0.00E+00
131I,3,1,1205,0.00E+00
131I,3,1,1207,0.00E+00
131I,3,1,1209,0.00E+00
131I,3,1,1211,0.00E+00
131I,3,1,1213,0.00E+00
131I,3,1,1215,0.00E+00
131I,3,1,1217,0.00E+00
131I,3,1,1219,0.00E+00
131I,3,1,1221,0.00E+00
131I,3,1,1223,0.00E+00
131I,3,1,1225,0.00E+00
131I,3,1,1227,0.00E+00
131I,3,1,1229,0.00E+00
131I,3,1,1231,0.00E+00
131I,3,1,1233,0.00E+00
131I,3,1,1235,0.00E+00
131I,3,1,1237,0.00E+00
131I,3,1,1239,0.00E+00
131I,3,1,1241,0.00E+00
131I,3,1,1243,0.00E+00
131I,3,1,1245,0.00E+00
131I,3,1,1247,0.00E+00
131I,3,1,1249,0.00E+00
131I,3,1,1251,0.00E+00
131I,3,1,1253,0.00E+00
131I,3,1,1255,0.00E+00
131I,3,1,1257,0.00E+00
131I,3,1,1259,0.00E+00
131I,3,1,1261,0.00E+00
131I,3,1,1263,0.00E+00
131I,3,1,1265,0.00E+00
131I,3,1,1267,0.00E+00
131I,3,1,1269,0.00E+00
131I,3,1,1271,0.00E+00
131I,3,1,1273,0.00E+00
131I,3,1,1275,0.00E+00
131I,3,1,1277,0.00E+00
131I,3,1,1279,0.00E+00
131I,3,1,1281,0.00E+00
131I,3,1,1283,0.00E+00
131I,3,1,1285,0.00E+00
131I,3,1,1287,0.00E+00
131I,3,1,1289,0.00E+00
131I,3,1,1291,0.00E+00
131I,3,1,1293,0.00E+00
131I,3,1,1295,0.00E+00
131I,3,1,1297,0.00E+00
131I,3,1,1299,0.00E+00
131I,3,1,1301,0.00E+00
131I,3,1,1303,0.00E+00
131I,3,1,1305,0.00E+00
131I,3,1,1307,0.00E+00
131I,3,1,1309,0.00E+00
131I,3,1,1311,0.00E+00
131I,3,1,1313,0.00E+00
131I,3,1,1315,0.00E+00
131I,3,1,1317,0.00E+00
131I,3,1,1319,0.00E+00
131I,3,1,1321,0.00E+00
131I,3,1,1323,0.00E+00
131I,3,1,1325,0.00E+00
131I,3,1,1327,0.00E+00
131I,3,1,1329,0.00E+00
131I,3,1,1331,0.00E+00
131I,3,1,1333,0.00E+00
131I,3,1,1335,0.00E+00
131I,3,1,1337,0.00E+00
131I,3,1,1339,0.00E+00
131I,3,1,1341,0.00E+00
131I,3,1,1343,0.00E+00
131I,3,1,1345,0.00E+00
131I,3,1,1347,0.00E+00
131I,3,1,1349,0.00E+00
131I,3,1,1351,0.00E+00
131I,3,1,1353,0.00E+00
131I,3,1,1355,0.00E+00
131I,3,1,1357,0.00E+00
131I,3,1,1359,0.00E+00
131I,3,1,1361,0.00E+00
131I,3,1,1363,0.00E+00
131I,3,1,1365,0.00E+00
131I,3,1,1367,0.00E+00
131I,3,1,1369,0.00E+00
131I,3,1,1371,0.00E+00
131I,3,1,1373,0.00E+00
131I,3,1,1375,0.00E+00
131I,3,1,1377,0.00E+00
131I,3,1,1379,0.00E+00
131I,3,1,1381,0.00E+00
131I,3,1,1383,0.00E+00
131I,3,1,1385,0.00E+00
131I,3,1,1387,0.00E+00
131I,3,1,1389,0.00E+00
131I,3,1,1391,0.00E+00
131I,3,1,1393,0.00E+00
131I,3,1,1395,0.00E+00
131I,3,1,1397,0.00E+00
131I,3,1,1399,0.00E+00
131I,3,1,1401,0.00E+00
131I,3,1,1403,0.00E+00
131I,3,1,1405,0.00E+00
131I,3,1,1407,0.00E+00
131I,3,1,1409,0.00E+00
131I,3,1,1411,0.00E+00
131I,3,1,1413,0.00E+00
131I,3,1,1415,0.00E+00
131I,3,1,1417,0.00E+00
131I,3,1,1419,0.00E+00
131I,3,1,1421,0.00E+00
131I,3,1,1423,0.00E+00
131I,3,1,1425,0.00E+00
131I,3,1,1427,0.00E+00
131I,3,1,1429,0.00E+00
131I,3,1,1431,0.00E+00
131I,3,1,1433,0.00E+00
131I,3,1,1435,0.00E+00
131I,3,1,1437,0.00E+00
131I,3,1,1439,0.00E+00
131I,3,1,1441,0.00E+00
131I,3,1,1443,0.00E+00
131I,3,1,1445,0.00E+00
131I,3,1,1447,0.00E+00
131I,3,1,1449,0.00E+00
131I,3,1,1451,0.00E+00
131I,3,1,1453,0.00E+00
131I,3,1,1455,0.00E+00
131I,3,1,1457,0.00E+00
131I,3,1,1459,0.00E+00
131I,3,1,1461,0.00E+00
131I,3,1,1463,0.00E+00
131I,3,1,1465,0.00E+00
131I,3,1,1467,0.00E+00
131I,3,1,1469,0.00E+00
131I,3,1,1471,0.00E+00
131I,3,1,1473,0.00E+00
131I,3,1,1475,0.00E+00
131I,3,1,1477,0.00E+00
131I,3,1,1479,0.00E+00
131I,3,1,1481,0.00E+00
131I,3,1,1483,0.00E+00
131I,3,1,1485,0.00E+00
131I,3,1,1487,0.00E+00
131I,3,1,1489,0.00E+00
131I,3,1,1491,0.00E+00
131I,3,1,1493,0.00E+00
131I,3,1,1495,0.00E+00
131I,3,1,1497,0.00E+00
131I,3,1,1499,0.00E+00
131I,3,1,1501,0.00E+00
131I,3,1,1503,0.00E+00
131I,3,1,1505,0.00E+00
131I,3,1,1507,0.00E+00
131I,3,1,1509,0.00E+00
131I,3,1,1511,0.00E+00
131I,3,1,1513,0.00E+00
131I,3,1,1515,0.00E+00
131I,3,1,1517,0.00E+00
131I,3,1,1519,0.00E+00
131I,3,1,1521,0.00E+00
131I,3,1,1523,0.00E+00
131I,3,1,1525,0.00E+00
131I,3,1,1527,0.00E+00
131I,3,1,1529,0.00E+00
131I,3,1,1531,0.00E+00
131I,3,1,1533,0.00E+00
131I,3,1,1535,0.00E+00
131I,3,1,1537,0.00E+00
131I,3,1,1539,0.00E+00
131I,3,1,1541,0.00E+00
131I,3,1,1543,0.00E+00
131I,3,1,1545,0.00E+00
131I,3,1,1547,0.00E+00
131I,3,1,1549,0.00E+00
131I,3,1,1551,0.00E+00
131I,3,1,1553,0.00E+00
131I,3,1,1555,0.00E+00
131I,3,1,1557,0.00E+00
131I,3,1,1559,0.00E+00
131I,3,1,1561,0.00E+00
131I,3,1,1563,0.00E+00
131I,3,1,1565,0.00E+00
131I,3,1,1567,0.00E+00
131I,3,1,1569,0.00E+00
131I,3,1,1571,0.00E+00
131I,3,1,1573,0.00E+00
131I,3,1,1575,0.00E+00
131I,3,1,1577,0.00E+00
131I,3,1,1579,0.00E+00
131I,3,1,1581,0.00E+00
131I,3,1,1583,0.00E+00
131I,3,1,1585,0.00E+00
131I,3,1,1587,0.00E+00
131I,3,1,1589,0.00E+00
131I,3,1,1591,0.00E+00
131I,3,1,1593,0.00E+00
131I,3,1,1595,0.00E+00
131I,3,1,1597,0.00E+00
131I,3,1,1599,0.00E+00
131I,3,1,1601,0.00E+00
131I,3,1,1603,0.00E+00
131I,3,1,1605,0.00E+00
131I,3,1,1607,0.00E+00
131I,3,1,1609,0.00E+00
131I,3,1,1611,0.00E+00
131I,3,1,1613,0.00E+00
131I,3,1,1615,0.00E+00
131I,3,1,1617,0.00E+00
131I,3,1,1619,0.00E+00
131I,3,1,1621,0.00E+00
131I,3,1,1623,0.00E+00
131I,3,1,1625,0.00E+00
131I,3,1,1627,0.00E+00
131I,3,1,1629,0.00E+00
131I,3,1,1631,0.00E+00
131I,3,1,1633,0.00E+00
131I,3,1,1635,0.00E+00
131I,3,1,1637,0.00E+00
131I,3,1,1639,0.00E+00
131I,3,1,1641,0.00E+00
131I,3,1,1643,0.00E+00
131I,3,1,1645,0.00E+00
131I,3,1,1647,0.00E+00
131I,3,1,1649,0.00E+00
131I,3,1,1651,0.00E+00
131I,3,1,1653,0.00E+00
131I,3,1,1655,0.00E+00
131I,3,1,1657,0.00E+00
131I,3,1,1659,0.00E+00
131I,3,1,1661,0.00E+00
131I,3,1,1663,0.00E+00
131I,3,1,1665,0.00E+00
131I,3,1,1667,0.00E+00
131I,3,1,1669,0.00E+00
131I,3,1,1671,0.00E+00
131I,3,1,1673,0.00E+00
131I,3,1,1675,0.00E+00
131I,3,1,1677,0.00E+00
131I,3,1,1679,0.00E+00
131I,3,1,1681,0.00E+00
131I,3,1,1683,0.00E+00
131I,3,1,1685,0.00E+00
131I,3,1,1687,0.00E+00
131I,3,1,1689,0.00E+00
131I,3,1,1691,0.00E+00
131I,3,1,1693,0.00E+00
131I,3,1,1695,0.00E+00
131I,3,1,1697,0.00E+00
131I,3,1,1699,0.00E+00
131I,3,1,1701,0.00E+00
131I,3,1,1703,0.00E+00
131I,3,1,1705,0.00E+00
131I,3,1,1707,0.00E+00
131I,3,1,1709,0.00E+00
131I,3,1,1711,0.00E+00
131I,3,1,1713,0.00E+00
131I,3,1,1715,0.00E+00
131I,3,1,1717,0.00E+00
131I,3,1,1719,0.00E+00
131I,3,1,1721,0.00E+00
131I,3,1,1723,0.00E+00
131I,3,1,1725,0.00E+00
131I,3,1,1727,0.00E+00
131I,3,1,1729,0.00E+00
131I,3,1,1731,0.00E+00
131I,3,1,1733,0.00E+00
131I,3,1,1735,0.00E+00
131I,3,1,1737,0.00E+00
131I,3,1,1739,0.00E+00
131I,3,1,1741,0.00E+00
131I,3,1,1743,0.00E+00
131I,3,1,1745,0.00E+00
131I,3,1,1747,0.00E+00
131I,3,1,1749,0.00E+00
131I,3,1,1751,0.00E+00
131I,3,1,1753,0.00E+00
131I,3,1,1755,0.00E+00
131I,3,1,1757,0.00E+00
131I,3,1,1759,0.00E+00
131I,3,1,1761,0.00E+00
131I,3,1,1763,0.00E+00
131I,3,1,1765,0.00E+00
131I,3,1,1767,0.00E+00
131I,3,1,1769,0.00E+00
131I,3,1,1771,0.00E+00
131I,3,1,1773,0.00E+00
131I,3,1,1775,0.00E+00
131I,3,1,1777,0.00E+00
131I,3,1,1779,0.00E+00
131I,3,1,1781,0.00E+00
131I,3,1,1783,0.00E+00
131I,3,1,1785,0.00E+00
131I,3,1,1787,0.00E+00
131I,3,1,1789,0.00E+00
131I,3,1,1791,0.00E+00
131I,3,1,1793,0.00E+00
131I,3,1,1795,0.00E+00
131I,3,1,1797,0.00E+00
131I,3,1,1799,0.00E+00
131I,3,1,1801,0.00E+00
131I,3,1,1803,0.00E+00
131I,3,1,1805,0.00E+00
131I,3,1,1807,0.00E+00
131I,3,1,1809,0.00E+00
131I,3,1,1811,0.00E+00
131I,3,1,1813,0.00E+00
131I,3,1,1815,0.00E+00
131I,3,1,1817,0.00E+00
131I,3,1,1819,0.00E+00
131I,3,1,1821,0.00E+00
131I,3,1,1823,0.00E+00
131I,3,1,1825,0.00E+00
131I,3,1,1827,0.00E+00
131I,3,1,1829,0.00E+00
131I,3,1,1831,0.00E+00
131I,3,1,1833,0.00E+00
